38.5508,-112.7756,14.188343,1.6525649,30.741016,193.41356,103.53425,16.35717,0.0034344234,4241.7373,6.5434804,1936.8221,303.64874,62.10156,6.912779,3.125733,173.30093,31.441914,17.027285,318.46988,51.52446,3392.4648,3.912242,6001.1367
38.5137,-112.7988,12.197081,1.5290905,29.60854,157.25032,103.43681,14.578905,0.0027914247,4184.0835,6.575202,1729.6875,227.1191,79.5081,9.447416,3.9700558,52.608753,31.943844,15.91495,349.4384,36.71204,3134.3145,2.7455657,5651.0723
38.512,-112.8615,163.29091,15.717065,154.43181,310.38287,408.07294,31.540096,0.0015397307,4180.7583,6.747239,1889.6989,375.90277,73.513405,17.591621,0.03,191.59502,38.790688,15.91956,267.15894,44.824577,3709.4692,4.695642,6172.2344
38.5642,-112.9067,19.02478,1.216319,27.645348,142.03055,109.52472,3.5548239,0.0015603396,4063.6775,6.2894306,1684.2565,227.53627,27.237545,1.0562425,1.6815284,58.628,27.247862,12.405159,246.49146,22.383175,2913.5063,2.7489583,5516.751
38.5695,-112.8928,18.573334,1.3602794,31.370316,150.29051,108.9034,6.662862,0.001071759,4057.2183,6.1177435,1685.3359,243.20128,26.129633,4.24197,0.46546024,75.04818,29.703392,12.318918,210.93533,16.485584,3081.4524,2.8482022,5654.8286
38.5682,-112.8503,25.742962,1.3940444,32.92161,151.63904,116.65589,6.1724296,0.0022646612,4110.7563,6.5123606,1716.0334,228.10728,44.597374,2.0613687,3.0308444,57.951447,27.514427,13.691032,299.72534,32.30697,2915.3987,2.8364255,5510.5166
38.5488,-112.8218,11.569349,1.123398,22.344074,136.343,102.42895,3.954044,0.0017228982,4075.0947,6.30848,1678.4775,219.92531,33.10816,1.6489586,2.0827873,50.1835,27.474932,12.744383,260.5449,23.14536,2909.3237,2.6449149,5504.1226
38.5495,-112.8258,14.234836,1.9252534,39.29225,163.44626,105.597466,19.696451,0.0013943322,4138.234,6.20103,1658.3055,236.24924,77.86601,16.322775,1.4071124,48.292946,36.927025,14.992472,273.70953,17.902317,3385.3867,2.5856607,5815.1494
38.5499,-112.8528,25.314829,3.112299,57.878845,187.82538,117.33337,30.435724,0.0009769708,4169.029,6.1194243,1640.3372,252.19063,104.82518,26.230753,0.59551686,49.53431,43.39778,16.200062,271.8499,13.050133,3711.67,2.6016707,6028.436
38.5503,-112.8573,25.290506,3.010736,57.134533,185.52325,117.25494,29.263706,0.0008493263,4156.4937,6.0876074,1634.2133,251.4404,99.5806,25.384903,0.36964503,49.24715,42.918266,15.8374815,261.44492,11.4289055,3687.5217,2.5897748,6012.6587
38.5515,-112.864,16.843315,2.6356819,50.323093,177.40887,108.49469,28.027163,0.0007510119,4147.319,6.0240893,1624.7302,246.73297,95.52417,24.814741,0.19450034,46.355778,42.601074,15.573961,251.56966,9.021108,3671.5835,2.5110667,6002.383
38.5523,-112.8722,14.865046,2.0615084,42.482075,164.49219,106.264786,21.018156,0.0007963327,4114.222,6.041491,1627.906,239.2666,74.47626,18.490221,0.31422472,46.47326,38.568382,14.451287,239.42207,9.885037,3468.1216,2.5176797,5869.241
38.5517,-112.874,15.031546,2.105718,43.10915,165.73207,106.45256,21.654802,0.00082144234,4118.7275,6.0476694,1629.0835,239.85985,76.75502,19.016573,0.3565488,46.54384,38.89105,14.590595,242.34393,10.19554,3484.3865,2.5203135,5879.875
38.5446,-112.8614,21.868523,2.7707844,53.66712,180.39977,113.578705,27.762041,0.00073401997,4143.7983,6.043578,1627.0078,248.8828,93.846695,24.372091,0.1649592,48.046417,42.3288,15.46364,250.57959,9.525953,3658.0952,2.552756,5993.6455
38.5333,-112.9045,29.78558,1.7902855,44.23264,157.84625,121.31334,11.01208,0.00068912376,4053.594,6.103512,1634.3545,237.26941,40.062828,8.935138,0.1745086,52.055656,32.556156,12.476417,213.66948,11.325529,3165.3718,2.6578004,5671.2573
38.5375,-112.8865,44.83851,2.8677778,63.145504,184.4183,139.7116,20.571539,0.0008136624,4105.0537,6.1879044,1646.5043,252.53369,69.605675,16.689367,0.35531697,56.368477,37.418556,14.138241,243.56418,14.374191,3410.4868,2.7730362,5831.3516
38.5373,-112.8857,47.320366,3.0581248,65.97806,187.84015,142.97586,21.662859,0.00077558466,4108.0537,6.1871414,1645.6941,254.76334,72.232086,17.627079,0.2810419,56.951675,38.03034,14.254766,243.82556,14.130166,3441.3513,2.786577,5851.518
38.5154,-112.8099,11.42831,1.1154112,21.39756,137.71996,102.30694,4.2042594,0.0021364302,4097.5684,6.4180584,1699.0925,218.93898,39.08888,1.1937193,2.8351135,51.270657,27.000055,13.314973,286.84073,28.633572,2885.0232,2.689918,5488.003
38.5153,-112.8127,14.414444,1.2924043,25.825724,152.3581,104.996925,8.161929,0.00260518,4143.628,6.5161295,1750.8926,234.66933,52.052666,3.3834794,3.3501492,72.0033,28.399977,14.563381,312.85608,35.981106,3000.3784,2.9297009,5592.043
38.5226,-112.8297,27.693546,2.1723201,43.103317,242.25269,114.8098,19.14518,0.0032125653,4260.1685,6.2954407,2137.4612,402.04645,30.201315,5.6828384,0.35119143,315.97083,32.401173,17.11254,224.08429,57.385124,3774.8794,5.2645397,6464.668
38.5,-112.875,25.156769,3.7552722,63.557526,196.72733,117.426994,36.20956,0.0007553008,4187.306,6.047573,1627.1991,257.943,120.11163,31.83266,0.16295728,48.1922,47.049652,16.905571,270.2144,9.615287,3895.6975,2.5589747,6148.745
