38.5153,-112.8127,15.4,29.8,24.8,155.76923,NaN,NaN,0.0025496443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.5226,-112.8297,20.0,75.0,32.0,257.85715,250.0,NaN,0.002655689,4281.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.5,-112.875,30.9,455.0,80.0,250.0,NaN,26.202362,0.000966637,4210.181,6.0,1620.0,260.0,120.0,25.0,NaN,46.0,NaN,21.0,300.0,7.8,3640.0,2.5,5823.0
38.5285,-112.8592,30.9,48.3,80.0,243.75,NaN,26.580887,0.00097228325,4212.6025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.5207,-112.8619,60.6,362.0,91.85185,250.0,NaN,25.658737,0.0013173404,4189.4263,6.0,1620.0,260.0,120.0,25.0,NaN,46.0,NaN,21.0,300.0,7.8,3640.0,2.5,5823.0
38.5296,-112.8763,68.5,420.0,100.0,210.0,750.0,21.986694,0.00080446317,4149.809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.5178,-112.912,34.9,393.0,89.69697,166.3793,100.0,9.962677,0.0005802526,4032.173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.5101,-112.8825,43.4,440.0,60.0,250.0,NaN,17.744415,0.0010453007,4107.021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.5097,-112.8865,51.4,205.0,60.0,250.0,250.0,16.089615,0.00095338444,4088.9236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.5097,-112.8725,42.7,109.0,88.888885,270.0,500.0,22.519592,0.0013552711,4137.2744,6.95,2060.0,374.0,71.0,25.0,NaN,96.0,38.0,10.635,228.0,40.4,3940.0,5.0,6615.0
38.5086,-112.8407,89.6,403.0,NaN,NaN,750.0,21.130234,0.0031946525,4254.3086,6.4749994,2118.0,403.8,32.78,6.8,0.03,285.6,31.966667,15.523334,222.0,54.76,3758.0,5.46,6465.6
38.5027,-112.8287,23.0,108.0,71.6129,263.63635,250.0,NaN,0.0030526698,4240.757,7.05,2340.0,453.0,12.3,1.05,0.03,264.0,31.966667,12.785,194.0,68.333336,3916.6667,6.366667,6861.0
38.5118,-112.8423,227.0,0.0,NaN,NaN,750.0,21.785477,0.0020026611,4252.5464,6.6999993,2160.0,404.75,39.225,9.033334,0.03,209.5,31.966667,15.523334,229.33333,53.2,3847.5,5.4,6601.5
38.5069,-112.8152,14.7,64.0,54.358974,187.03703,100.0,NaN,0.00404907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.5124,-112.8193,17.8,57.0,56.595745,209.72223,NaN,NaN,0.0030551446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.5,-112.8333,149.0,79.0,62.727272,270.0,250.0,NaN,0.002859571,4255.606,6.6333337,2242.5,439.75,10.975,0.7333333,0.03,345.5,31.966667,12.785,196.0,66.5,3787.5,6.2,6626.25
38.5328,-112.9008,36.5,300.0,55.2,150.0,100.0,13.250992,0.00067709805,4061.5415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.5218,-112.9232,32.8,105.0,40.0,150.0,NaN,8.2845,0.0006023172,4041.4165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.5253,-112.9237,30.6,120.0,40.0,150.0,NaN,8.738998,0.00058528525,4050.4666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.5233,-112.965,230.0,60.0,60.0,225.0,250.0,NaN,0.001527154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.485,-112.7558,10.5,19.7,NaN,125.0,NaN,4.3474884,0.0050062253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4856,-112.7846,11.0,16.0,NaN,175.0,NaN,NaN,0.005592867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4949,-112.7891,10.6,48.0,NaN,150.0,NaN,10.166489,0.005044466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4933,-112.785,10.7,18.0,NaN,NaN,NaN,9.517502,0.005989101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4813,-112.7793,11.0,36.0,NaN,163.88889,NaN,7.1964874,0.004708827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4917,-112.83,17.6,150.0,NaN,250.0,NaN,16.504486,0.004307724,4267.587,6.0,2156.6667,423.66666,7.2999997,0.7333333,0.03,412.0,28.95,25.3,216.0,64.333336,3636.6667,5.7666664,6366.0
38.4931,-112.8221,35.5,217.0,40.0,227.94118,NaN,15.476486,0.004276639,NaN,6.2,2200.0,410.0,6.9,0.1,NaN,383.0,28.0,NaN,NaN,60.0,3650.0,4.8,6332.0
38.4933,-112.8213,19.0,375.0,40.0,221.05263,NaN,14.656494,0.004756375,NaN,6.2,2200.0,410.0,6.9,0.1,NaN,383.0,28.0,NaN,NaN,60.0,3650.0,4.8,6332.0
38.4928,-112.8347,20.0,257.0,45.0,250.0,NaN,16.354492,0.0037217306,4264.5854,6.6333337,2242.5,439.75,10.975,0.7333333,0.03,345.5,31.966667,12.785,196.0,66.5,3787.5,6.2,6626.25
38.4933,-112.8422,268.0,0.0,74.38596,270.0,500.0,17.79898,0.0029269976,4259.4023,6.6333337,2242.5,439.75,10.975,0.7333333,0.03,345.5,31.966667,12.785,196.0,66.5,3787.5,6.2,6626.25
38.4886,-112.8354,24.5,127.0,40.0,250.0,NaN,16.647507,0.0036198515,4270.9414,6.0,2156.6667,423.66666,7.2999997,0.7333333,0.03,412.0,28.95,25.3,216.0,64.333336,3636.6667,5.7666664,6366.0
38.4872,-112.8396,18.0,143.0,63.75,NaN,250.0,18.217499,0.0038610974,4266.1436,6.0,2156.6667,423.66666,7.2999997,0.7333333,0.03,412.0,28.95,25.3,216.0,64.333336,3636.6667,5.7666664,6366.0
38.4922,-112.8358,25.4,133.0,47.58621,NaN,NaN,16.653732,0.0034399012,4264.4956,6.6333337,2242.5,439.75,10.975,0.7333333,0.03,345.5,31.966667,12.785,196.0,66.5,3787.5,6.2,6626.25
38.4866,-112.8259,20.6,120.0,20.0,237.5,100.0,15.077499,0.004017583,NaN,6.2,2200.0,410.0,6.9,0.1,NaN,383.0,28.0,NaN,NaN,60.0,3650.0,4.8,6332.0
38.494,-112.85,261.0,10.0,201.17647,270.0,NaN,18.136093,0.0026384026,4233.409,6.4749994,2118.0,403.8,32.78,6.8,0.03,285.6,31.966667,15.523334,222.0,54.76,3758.0,5.46,6465.6
38.4842,-112.8588,261.0,0.0,206.13637,NaN,NaN,19.864594,0.0025594796,4204.347,6.7,2050.0,422.2,20.64,0.6999999,0.2,331.6,28.325,20.65,274.5,69.0,3406.0,5.6499996,6081.2
38.4913,-112.8508,254.0,0.0,203.17073,270.0,NaN,18.336243,0.0020624222,4232.7114,6.8,2150.0,439.8,22.6,0.79999995,0.2,312.0,31.025002,12.785,268.25,77.2,3602.0,6.2,6402.8
38.4905,-112.8542,260.0,0.0,204.11765,270.0,1500.0,20.226105,0.0023703258,4216.033,6.8,2150.0,439.8,22.6,0.79999995,0.2,312.0,31.025002,12.785,268.25,77.2,3602.0,6.2,6402.8
38.4898,-112.8612,76.4,745.0,132.22223,NaN,1159.091,19.596222,0.0027651892,4187.3804,6.8,2150.0,439.8,22.6,0.79999995,0.2,312.0,31.025002,12.785,268.25,77.2,3602.0,6.2,6402.8
38.494,-112.8918,45.0,455.0,88.42105,NaN,616.6667,19.878326,0.0024728836,4173.153,6.6399994,2061.6667,409.83334,38.833332,5.6400003,0.2,267.66666,31.025002,15.523334,274.6,65.63333,3608.3333,5.46,6306.1665
38.4941,-112.8727,44.7,475.0,86.89655,NaN,500.0,19.453094,0.0013626824,4140.838,6.55,1865.0,420.0,38.05,0.55,0.37,384.0,28.2,NaN,342.5,90.5,3130.0,5.7,5715.5
38.4857,-112.8625,49.1,569.0,182.08333,NaN,NaN,20.33783,0.0028583051,4185.779,6.866667,2012.5,425.25,24.074999,0.84999996,0.2,318.75,28.433334,20.65,274.5,71.25,3345.0,5.933333,6018.5
38.498,-112.8966,41.5,169.0,NaN,270.0,NaN,13.167252,0.00088955055,4048.7734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.495,-112.8918,NaN,154.7,60.0,270.0,250.0,13.749741,0.0011772446,4062.5532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4711,-112.9142,40.6,160.0,NaN,NaN,NaN,5.0071564,0.001369351,4005.4895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4757,-112.9163,NaN,91.0,NaN,270.0,NaN,5.391815,0.0011676477,4001.9673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4719,-112.915,41.0,75.0,NaN,NaN,NaN,5.0071564,0.0013727172,4004.3582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4699,-112.903,41.2,145.0,NaN,NaN,NaN,NaN,0.0015309685,4024.8076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4747,-112.901,NaN,96.4,NaN,270.0,NaN,9.270233,0.0015021837,4029.2422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4708,-112.8997,41.9,90.0,NaN,270.0,NaN,NaN,0.0016988083,4032.4636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4808,-112.8693,225.0,55.8,NaN,NaN,NaN,19.5383,0.0025490844,4166.0103,7.4,1890.0,420.0,40.649998,0.65,0.37,211.0,27.7,16.0,333.0,76.0,3060.0,5.3,5654.0
38.4778,-112.8602,248.0,28.0,202.12122,NaN,NaN,19.525574,0.0027032786,4208.9194,6.866667,1910.0,413.33334,29.433332,0.4666667,0.37,337.33334,27.7,16.0,288.66666,71.0,3173.3333,5.5,5743.3335
38.4617,-112.8397,19.9,66.0,40.0,NaN,250.0,14.287491,0.0062511805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4668,-112.8463,52.6,402.0,68.3871,270.0,750.0,18.436493,0.003804167,4290.0874,7.5,2000.0,400.0,12.2,0.3,NaN,244.0,27.2,16.0,181.0,32.0,3260.0,5.3,5799.0
38.4592,-112.8558,235.0,73.0,80.0,250.0,NaN,18.726242,0.0043519996,4292.1655,7.4,1950.0,309.0,63.1,2.1000001,6.9,155.5,27.1,16.0,365.5,59.0,3072.5,4.3500004,5643.5
38.4923,-112.8358,NaN,91.0,47.58621,NaN,NaN,16.653732,0.003412308,4263.583,6.6333337,2242.5,439.75,10.975,0.7333333,0.03,345.5,31.966667,12.785,196.0,66.5,3787.5,6.2,6626.25
38.4713,-112.8775,NaN,411.3,91.034485,270.0,583.3333,15.414001,0.002747664,4156.699,7.366667,1893.3334,352.66666,65.1,1.7333332,3.635,163.0,27.466667,16.0,405.33334,79.333336,3001.6667,4.3500004,5598.6665
38.4667,-112.8642,243.0,612.0,NaN,270.0,NaN,18.102951,0.0026354864,4232.6597,7.366667,1893.3334,352.66666,65.1,1.7333332,3.635,163.0,27.466667,16.0,405.33334,79.333336,3001.6667,4.3500004,5598.6665
38.4613,-112.8612,95.4,700.0,100.0,250.0,NaN,18.64038,0.0036925068,4274.311,7.4,1950.0,309.0,63.1,2.1000001,6.9,155.5,27.1,16.0,365.5,59.0,3072.5,4.3500004,5643.5
38.4683,-112.8765,73.6,441.0,91.42857,270.0,562.5,15.639984,0.002739822,4169.4893,7.366667,1893.3334,352.66666,65.1,1.7333332,3.635,163.0,27.466667,16.0,405.33334,79.333336,3001.6667,4.3500004,5598.6665
38.4568,-112.8663,32.9,1210.0,90.0,250.0,NaN,17.621643,0.00438903,NaN,7.4,1950.0,309.0,63.1,2.1000001,6.9,155.5,27.1,16.0,365.5,59.0,3072.5,4.3500004,5643.5
38.4607,-112.8628,95.0,553.0,100.0,250.0,NaN,18.487183,0.003726936,4274.311,7.4,1950.0,309.0,63.1,2.1000001,6.9,155.5,27.1,16.0,365.5,59.0,3072.5,4.3500004,5643.5
38.4663,-112.8622,NaN,500.5,NaN,270.0,NaN,18.249771,0.0024617116,4243.416,7.4,1950.0,309.0,63.1,2.1000001,6.9,155.5,27.1,16.0,365.5,59.0,3072.5,4.3500004,5643.5
38.4613,-112.8648,NaN,1092.0,100.0,250.0,NaN,18.374237,0.0035916823,4252.5996,7.4,1950.0,309.0,63.1,2.1000001,6.9,155.5,27.1,16.0,365.5,59.0,3072.5,4.3500004,5643.5
38.4689,-112.8809,58.7,333.0,80.0,270.0,428.57144,14.127838,0.002321553,4141.938,7.366667,1893.3334,352.66666,65.1,1.7333332,3.635,163.0,27.466667,16.0,405.33334,79.333336,3001.6667,4.3500004,5598.6665
38.4643,-112.8818,61.9,140.0,80.0,250.0,250.0,13.944992,0.0029669837,4137.9824,7.4,1950.0,309.0,63.1,2.1000001,6.9,155.5,27.1,16.0,365.5,59.0,3072.5,4.3500004,5643.5
38.4572,-112.8997,69.4,63.0,70.28571,225.0,250.0,8.993652,0.0027487408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4493,-112.8705,206.0,60.0,60.0,213.7931,500.0,NaN,0.0058895457,NaN,7.3,1900.0,218.0,114.0,3.9,6.9,67.0,27.0,NaN,550.0,86.0,2885.0,3.4,5488.0
38.4432,-112.8739,26.0,150.0,NaN,185.22728,NaN,NaN,NaN,NaN,7.3,1900.0,218.0,114.0,3.9,6.9,67.0,27.0,NaN,550.0,86.0,2885.0,3.4,5488.0
38.4495,-112.8673,NaN,140.1,52.41379,216.66667,500.0,NaN,0.0050898436,NaN,7.3,1900.0,218.0,114.0,3.9,6.9,67.0,27.0,NaN,550.0,86.0,2885.0,3.4,5488.0
38.4345,-112.8825,18.2,217.0,NaN,150.0,NaN,11.950546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4349,-112.8866,32.3,187.0,NaN,150.0,250.0,11.579727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4351,-112.9059,32.1,217.0,NaN,175.0,NaN,9.1002655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4232,-112.884,21.0,93.0,40.0,NaN,250.0,12.729492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4387,-112.8853,NaN,89.2,NaN,175.0,250.0,11.583603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.425,-112.8964,17.2,117.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.5067,-112.8573,107.9,1313.0,200.0,270.0,NaN,24.136322,0.0019995922,4195.476,6.4749994,2118.0,403.8,32.78,6.8,0.03,285.6,31.966667,15.523334,222.0,54.76,3758.0,5.46,6465.6
38.4168,-112.8334,10.0,21.0,NaN,NaN,NaN,12.445496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4697,-112.9525,36.2,270.0,40.0,200.0,NaN,0.7592468,0.0013598405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4757,-112.9533,36.0,60.0,NaN,200.0,100.0,2.0221558,0.0011887178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4692,-112.9167,33.8,120.0,NaN,250.0,NaN,5.236496,0.0016167457,3999.0579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4724,-112.9198,33.5,195.0,NaN,NaN,NaN,4.874298,0.0014462163,3996.9387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4428,-112.9497,31.9,218.0,40.0,NaN,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.4503,-112.9522,32.2,58.2,NaN,NaN,NaN,NaN,0.001329902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
