0.53752065,0.2769682,0.2530203,0.5907931,0.1342141,0.427125,0.2633572,0.5025814,0.3803922,0.18298599,0.53838867,0.14153075,0.31369862,0.30188087,0.24131073,0.54220384,0.15928932,0.041437678,1
0.5575766,0.28528032,0.26056224,0.60734546,0.15919632,0.47661772,0.28559834,0.51693565,0.45036563,0.20823903,0.5666379,0.16784938,0.32080504,0.3250033,0.2644502,0.5693327,0.18416612,0.04939917,1
0.52649635,0.23996986,0.21713851,0.5693071,0.20768894,0.5765883,0.2874398,0.49740237,0.6235239,0.22564673,0.5781174,0.19295956,0.29438066,0.3319087,0.2823524,0.57462734,0.20309973,0.0075729303,1
0.4947416,0.26612762,0.24359529,0.56282204,0.04791275,0.2615616,0.1980866,0.47594023,0.13322361,0.10225927,0.46169534,0.05452161,0.30543986,0.23431863,0.16978596,0.47034916,0.07871717,0.022493197,1
0.5569798,0.3816447,0.35576734,0.591778,0.05877391,0.19710323,0.28858188,0.45812383,0.030387944,0.20316519,0.45311972,0.15722851,0.3264422,0.2982638,0.22238104,0.47097728,0.18124183,0.22793306,1
0.5761396,0.29327136,0.26735863,0.6507687,0.09529632,0.38711312,0.2456427,0.55728567,0.28583997,0.14271712,0.5643086,0.09119247,0.34909785,0.29148087,0.22141339,0.5705992,0.11562335,0.008080748,1
0.57187593,0.2921426,0.2663894,0.6469385,0.08997913,0.375766,0.24139407,0.55364347,0.2699186,0.13798863,0.5577703,0.08629206,0.34746253,0.28680575,0.2167047,0.56436455,0.11100912,0.007939658,1
0.56783104,0.26935855,0.24441513,0.6235716,0.1785633,0.5379295,0.28628042,0.5409321,0.53601086,0.20747966,0.59999543,0.16680169,0.32677498,0.3332725,0.27437383,0.59971046,0.1823286,0.008070703,1
0.6281074,0.36375865,0.33476216,0.71481955,0.020808378,0.23692305,0.2431696,0.59277135,0.022154396,0.115027994,0.5516394,0.051086396,0.39267305,0.28208587,0.19459404,0.56738436,0.0853017,0.06891167,1
0.49724075,0.36544198,0.34223244,0.5129689,0.062315308,0.15961872,0.2832553,0.38293254,0.013131324,0.21651267,0.38714734,0.17902705,0.28407887,0.28196892,0.21416804,0.40509224,0.19858062,0.26932627,2
0.59898794,0.32411394,0.29660046,0.6934777,0.017954279,0.25212666,0.21330468,0.587035,0.05289813,0.08468673,0.5443968,0.021465441,0.3794431,0.25909096,0.17649291,0.55718744,0.05504978,0.009144871,1
0.60319996,0.3216097,0.2952985,0.62038267,0.26550895,0.6436631,0.3839544,0.5178671,0.7115531,0.33404773,0.6324627,0.30450365,0.3211469,0.41556796,0.3596664,0.6317694,0.3115887,0.1380489,3
0.5941492,0.30823335,0.28225443,0.62224615,0.2400413,0.6116227,0.35670835,0.52478564,0.6581786,0.2983549,0.62311494,0.26551196,0.32339352,0.39247116,0.33545095,0.62269586,0.27510723,0.10294708,1
0.62440526,0.32462507,0.29721767,0.65953654,0.23395152,0.6134838,0.3626123,0.5566175,0.6424218,0.2954814,0.6483273,0.25847015,0.34430662,0.401141,0.3391825,0.6489263,0.27052167,0.09948506,1
0.64847106,0.35166922,0.32290855,0.6897029,0.20636724,0.56180197,0.36204824,0.5760769,0.5475088,0.2840725,0.6493571,0.24178901,0.3638631,0.39901745,0.3300022,0.65339774,0.25780478,0.11794144,1
0.5875007,0.3034019,0.27773243,0.61538965,0.23911826,0.60927916,0.35289982,0.5196429,0.6576785,0.29542333,0.6178638,0.26307383,0.3196068,0.38866517,0.33253914,0.6172151,0.27241564,0.099428415,1
0.59931076,0.28823927,0.26255006,0.6171806,0.3086729,0.74909735,0.38908616,0.5294874,0.8754312,0.34619397,0.66896844,0.3203838,0.3140326,0.42928743,0.3800884,0.662713,0.32357588,0.086393215,3
0.60039616,0.28380448,0.25810182,0.6206961,0.30934244,0.75696087,0.38610977,0.53501385,0.8853012,0.34191403,0.674338,0.31564164,0.31555325,0.42823693,0.37918806,0.6675596,0.31899068,0.07453642,3
0.58889335,0.28624928,0.26076084,0.6182733,0.2623253,0.6686711,0.3559955,0.53035516,0.7475881,0.30122915,0.6415349,0.2704096,0.3182314,0.39706257,0.3440986,0.63786376,0.27790114,0.06897938,1
0.5964638,0.2909127,0.26511896,0.62404287,0.27092132,0.6841096,0.36496535,0.53461874,0.7693473,0.31145194,0.6506586,0.28105086,0.32082096,0.4058473,0.3527286,0.64676434,0.28803855,0.0752284,3
0.6050863,0.30767912,0.28124017,0.63808954,0.24035923,0.6244837,0.355689,0.5415171,0.66955656,0.29333597,0.63843465,0.2587746,0.33160344,0.39471763,0.3364848,0.6375892,0.2691973,0.08734019,1
0.5843525,0.29261258,0.2672171,0.61209136,0.25169826,0.63921934,0.3537403,0.52101153,0.70537835,0.29876727,0.62666976,0.26772937,0.3162368,0.3918406,0.3379512,0.62435645,0.2758162,0.08444171,1
0.5507126,0.27512378,0.25078624,0.6012033,0.1631748,0.48845074,0.28119123,0.51487553,0.47115085,0.20503259,0.56711423,0.16539145,0.31668308,0.32221392,0.26336023,0.5687839,0.18108061,0.03597502,1
0.6073982,0.33139056,0.30470735,0.62920684,0.24206759,0.5992903,0.3746861,0.52241385,0.637848,0.31809044,0.62238896,0.28546637,0.32821923,0.4053539,0.34595197,0.62379795,0.29510114,0.14302534,1
0.55905277,0.28134787,0.2565415,0.6144095,0.14989969,0.46880278,0.27601424,0.5257098,0.43356588,0.19408183,0.5688841,0.15182124,0.32501236,0.31792265,0.2563614,0.57162166,0.16939174,0.032591533,1
0.57002455,0.2797653,0.25444183,0.63447386,0.13892291,0.46550208,0.26632562,0.5469963,0.41693538,0.1764294,0.5814419,0.13077898,0.33627748,0.31263918,0.24867326,0.58424443,0.150441,0.00802038,1
0.59600043,0.3156568,0.28961125,0.6176766,0.2510637,0.6211987,0.36989456,0.51719195,0.67682123,0.31636134,0.62301445,0.2854121,0.32055312,0.40266672,0.34629616,0.62271017,0.2937078,0.12484739,1
0.57373345,0.2892144,0.26383173,0.62570107,0.168031,0.5025121,0.29353723,0.53461105,0.48150295,0.21421248,0.5880296,0.17286512,0.32990086,0.33543208,0.2737846,0.5901372,0.18933845,0.042672865,1
0.5564236,0.285553,0.2613175,0.5799356,0.23813044,0.5974312,0.34101045,0.4901628,0.6564519,0.28992563,0.5904598,0.26075855,0.30013853,0.37479174,0.3229923,0.5890451,0.26839805,0.096405335,1
0.55135626,0.274866,0.25024268,0.6175631,0.11600916,0.4163338,0.24801223,0.5308937,0.3481208,0.15614602,0.55289763,0.10979787,0.32901686,0.2924181,0.22834341,0.5570146,0.1306716,0.0077160825,1
0.58756036,0.30360037,0.27751872,0.6394172,0.16506374,0.49426398,0.30133438,0.5428141,0.46269792,0.21969362,0.59375775,0.17701502,0.3381416,0.34191757,0.27767712,0.5970439,0.19440386,0.05778406,1
0.58407366,0.32338437,0.29732594,0.6244513,0.16585177,0.4664818,0.3171465,0.51899576,0.42978808,0.24206325,0.5728566,0.2017611,0.33142698,0.34927118,0.28461578,0.5782322,0.21814404,0.111032754,1
0.48951086,0.27590054,0.2534338,0.5560035,0.031043895,0.21733807,0.19410974,0.46436265,0.06849475,0.09715456,0.44103923,0.048731815,0.30381724,0.22631206,0.1600954,0.45175117,0.07403564,0.04362868,1
0.5631131,0.27830666,0.25351736,0.61171395,0.18072875,0.52482045,0.29493114,0.52490515,0.5231119,0.22082517,0.58689135,0.18196698,0.3209363,0.33709425,0.27857125,0.58755714,0.1966,0.037327815,1
0.55691177,0.2959173,0.2708041,0.6219957,0.09504288,0.36284032,0.2489155,0.52622336,0.26394472,0.15354659,0.5360852,0.10523089,0.33425778,0.28836477,0.22038582,0.5432797,0.12811899,0.039763864,1
0.5953425,0.28520128,0.25896478,0.65631634,0.1751897,0.54177785,0.2938709,0.56832576,0.52585983,0.20803462,0.6228425,0.16395003,0.3450643,0.34288344,0.27968812,0.62346464,0.18144427,0.0084364815,1
0.56679296,0.30171657,0.276538,0.6101684,0.16633013,0.4764962,0.30234963,0.5131832,0.45074588,0.22816658,0.56771725,0.18875669,0.32266495,0.33771056,0.27611166,0.5714144,0.20446792,0.08132689,1
0.5375579,0.2847104,0.26052055,0.59821135,0.09981685,0.36393437,0.24520525,0.5062554,0.27749762,0.1555543,0.52084273,0.10996486,0.32080305,0.2830983,0.21840736,0.52726585,0.13121007,0.040719245,1
0.59106994,0.28454277,0.2584525,0.65286535,0.16795361,0.52684474,0.28863958,0.5648365,0.5041267,0.20181951,0.6152786,0.15733743,0.34380946,0.33717293,0.27371365,0.6163541,0.17531025,0.008363382,1
0.5162936,0.28543645,0.26227993,0.55953974,0.123969324,0.37778696,0.26421767,0.4662696,0.32107309,0.19034567,0.4993851,0.1515243,0.29871258,0.29426235,0.23465389,0.50529116,0.16848016,0.08427129,1
0.5738363,0.35366806,0.32744476,0.6185886,0.09291426,0.30376795,0.28994447,0.49852094,0.18014221,0.20245177,0.5102015,0.156206,0.33603567,0.3126236,0.23979516,0.522855,0.17872989,0.15690964,1
0.57369244,0.2829383,0.25787893,0.6122137,0.21889046,0.5893502,0.3242964,0.524398,0.62531424,0.26000416,0.6096912,0.22521693,0.3183848,0.36518678,0.30939358,0.6084699,0.2363658,0.05631553,1
0.59976083,0.29492116,0.26884985,0.6333357,0.25078773,0.6512829,0.35369796,0.54214114,0.71285355,0.29343313,0.64524233,0.26005328,0.32753235,0.39532912,0.33944127,0.64271545,0.26935163,0.06920988,1
0.6402452,0.39539528,0.36666754,0.6582591,0.20078288,0.48848525,0.39191902,0.5249609,0.4550515,0.3262314,0.6000845,0.28825912,0.3504671,0.41052952,0.3398565,0.60914755,0.30280787,0.23215622,1
0.5920369,0.31549677,0.2895652,0.61535823,0.24094924,0.60149497,0.36300802,0.5146053,0.64698875,0.30756563,0.61451936,0.27581197,0.3201512,0.39539042,0.33838236,0.61486155,0.28490654,0.12394631,1
0.5928629,0.30727646,0.28114828,0.63325256,0.20190418,0.55234104,0.3294487,0.53573704,0.55831236,0.25885844,0.6098046,0.22081055,0.33216298,0.3677194,0.30672216,0.6113463,0.23448323,0.08065904,1
0.577787,0.2957555,0.27047262,0.609746,0.22518392,0.58709127,0.3381015,0.5166288,0.62480325,0.2776451,0.6065977,0.24420866,0.3173395,0.3749197,0.31875074,0.60621923,0.25456738,0.08570998,1
0.58109915,0.30083117,0.2753153,0.61546546,0.21451117,0.56758606,0.33424848,0.52021056,0.59147733,0.2703977,0.60338324,0.23539346,0.3214841,0.37079677,0.31284255,0.6039802,0.24700063,0.08764341,1
0.5674732,0.28017852,0.25491792,0.6331464,0.13112342,0.45016056,0.2613842,0.54525685,0.39351094,0.16996942,0.5751262,0.1236662,0.3362392,0.30733794,0.24279708,0.57846576,0.14396553,0.007966248,1
0.5817347,0.28776503,0.26240885,0.6168309,0.23287237,0.61343414,0.33711556,0.5275217,0.6613875,0.2757064,0.6210627,0.24202967,0.31994736,0.37753776,0.32211643,0.6193349,0.25212032,0.065397754,1
0.58467126,0.31191006,0.2858893,0.6316471,0.16367728,0.47841322,0.30688345,0.5312242,0.4431027,0.22795202,0.5824998,0.18625517,0.3346856,0.34362596,0.2791892,0.58680034,0.2032983,0.08105487,1
0.59025615,0.3024565,0.276538,0.6279246,0.21409866,0.5746309,0.33450523,0.5324921,0.59584934,0.26761603,0.61425173,0.23126,0.3281147,0.37304828,0.31390887,0.61474085,0.24356486,0.07928149,1
